"VS Parent ID","VS Child ID",,"Parent Reference","Child Reference",,"Product Subtitle",,"Attribute 1 (Size)",,"Model Number",EAN,,"Pick Location",,"Parent Product Images",,"Meta Keywords",
9367,25978,,"00051913","0005191303",,Brown,,12,,awl-1991,5056798402378,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1757582219-54696000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336769-34483000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582222-59794500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582225-24661200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582228-01260900.jpg",,"Ladies  Ashwood Leather Biker Jacket Brown: AWL-1991, ladies biker jacket, trendy jacket, ",
9367,25979,,"00051913","0005191304",,Brown,,14,,awl-1991,5056798402385,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1757582219-54696000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336769-34483000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582222-59794500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582225-24661200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582228-01260900.jpg",,"Ladies  Ashwood Leather Biker Jacket Brown: AWL-1991, ladies biker jacket, trendy jacket, ",
9367,25980,,"00051913","0005191305",,Brown,,16,,awl-1991,5056798402392,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1757582219-54696000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336769-34483000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582222-59794500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582225-24661200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582228-01260900.jpg",,"Ladies  Ashwood Leather Biker Jacket Brown: AWL-1991, ladies biker jacket, trendy jacket, ",
9367,25981,,"00051913","0005191306",,Brown,,18,,awl-1991,5056798402408,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1757582219-54696000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336769-34483000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582222-59794500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582225-24661200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582228-01260900.jpg",,"Ladies  Ashwood Leather Biker Jacket Brown: AWL-1991, ladies biker jacket, trendy jacket, ",
9367,25982,,"00051913","0005191307",,Brown,,20,,awl-1991,5056798402415,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1757582219-54696000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336769-34483000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582222-59794500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582225-24661200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582228-01260900.jpg",,"Ladies  Ashwood Leather Biker Jacket Brown: AWL-1991, ladies biker jacket, trendy jacket, ",
9367,25983,,"00051913","0005191308",,Brown,,22,,awl-1991,5056798402422,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1757582219-54696000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336769-34483000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582222-59794500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582225-24661200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582228-01260900.jpg",,"Ladies  Ashwood Leather Biker Jacket Brown: AWL-1991, ladies biker jacket, trendy jacket, ",
9367,25984,,"00051913","0005191309",,Brown,,24,,awl-1991,5056798402439,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1757582219-54696000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336769-34483000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582222-59794500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582225-24661200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582228-01260900.jpg",,"Ladies  Ashwood Leather Biker Jacket Brown: AWL-1991, ladies biker jacket, trendy jacket, ",
9367,31688,,"00051913","0005191310",,Brown,,26,,awl-1991,5056798410687,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1757582219-54696000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336769-34483000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582222-59794500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582225-24661200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582228-01260900.jpg",,"Ladies  Ashwood Leather Biker Jacket Brown: AWL-1991, ladies biker jacket, trendy jacket, ",
9368,25985,,"00051925","0005192501",,Burgandy,,8,,awl-1991,5056798402262,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222358-76735700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728316038-98126900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222361-91449000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222364-96536400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222367-99003400.jpg",,"Ladies  Ashwood Leather Biker Jacket Burgundy: AWL-1991, ladies biker jacket, trendy jacket, ",
9368,25986,,"00051925","0005192502",,Burgandy,,10,,awl-1991,5056798402279,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222358-76735700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728316038-98126900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222361-91449000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222364-96536400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222367-99003400.jpg",,"Ladies  Ashwood Leather Biker Jacket Burgundy: AWL-1991, ladies biker jacket, trendy jacket, ",
9368,25987,,"00051925","0005192503",,Burgandy,,12,,awl-1991,5056798402286,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222358-76735700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728316038-98126900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222361-91449000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222364-96536400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222367-99003400.jpg",,"Ladies  Ashwood Leather Biker Jacket Burgundy: AWL-1991, ladies biker jacket, trendy jacket, ",
9368,25988,,"00051925","0005192504",,Burgandy,,14,,awl-1991,5056798402293,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222358-76735700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728316038-98126900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222361-91449000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222364-96536400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222367-99003400.jpg",,"Ladies  Ashwood Leather Biker Jacket Burgundy: AWL-1991, ladies biker jacket, trendy jacket, ",
9368,25989,,"00051925","0005192505",,Burgandy,,16,,awl-1991,5056798402309,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222358-76735700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728316038-98126900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222361-91449000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222364-96536400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222367-99003400.jpg",,"Ladies  Ashwood Leather Biker Jacket Burgundy: AWL-1991, ladies biker jacket, trendy jacket, ",
9368,25990,,"00051925","0005192506",,Burgandy,,18,,awl-1991,5056798402316,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222358-76735700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728316038-98126900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222361-91449000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222364-96536400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222367-99003400.jpg",,"Ladies  Ashwood Leather Biker Jacket Burgundy: AWL-1991, ladies biker jacket, trendy jacket, ",
9368,25991,,"00051925","0005192507",,Burgandy,,20,,awl-1991,5056798402323,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222358-76735700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728316038-98126900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222361-91449000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222364-96536400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222367-99003400.jpg",,"Ladies  Ashwood Leather Biker Jacket Burgundy: AWL-1991, ladies biker jacket, trendy jacket, ",
9368,25992,,"00051925","0005192508",,Burgandy,,22,,awl-1991,5056798402330,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222358-76735700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728316038-98126900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222361-91449000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222364-96536400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222367-99003400.jpg",,"Ladies  Ashwood Leather Biker Jacket Burgundy: AWL-1991, ladies biker jacket, trendy jacket, ",
9368,25993,,"00051925","0005192509",,Burgandy,,24,,awl-1991,5056798402347,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222358-76735700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728316038-98126900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222361-91449000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222364-96536400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222367-99003400.jpg",,"Ladies  Ashwood Leather Biker Jacket Burgundy: AWL-1991, ladies biker jacket, trendy jacket, ",
9368,32749,,"00051925","0005192510",,Burgandy,,26,,awl-1991,5056798410670,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222358-76735700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728316038-98126900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222361-91449000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222364-96536400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222367-99003400.jpg",,"Ladies  Ashwood Leather Biker Jacket Burgundy: AWL-1991, ladies biker jacket, trendy jacket, ",
9369,25994,,"00051937","0005193701",,Tan,,8,,awl-1991,5056798402170,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222623-18374600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336790-99247000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222626-31708100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222629-48987700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222632-46558200.jpg",,"Ladies  Ashwood Leather Biker Jacket Tan: AWL-1991, ladies biker jacket, trendy jacket, ",
9369,25995,,"00051937","0005193702",,Tan,,10,,awl-1991,5056798402187,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222623-18374600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336790-99247000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222626-31708100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222629-48987700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222632-46558200.jpg",,"Ladies  Ashwood Leather Biker Jacket Tan: AWL-1991, ladies biker jacket, trendy jacket, ",
9369,25996,,"00051937","0005193703",,Tan,,12,,awl-1991,5056798402194,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222623-18374600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336790-99247000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222626-31708100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222629-48987700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222632-46558200.jpg",,"Ladies  Ashwood Leather Biker Jacket Tan: AWL-1991, ladies biker jacket, trendy jacket, ",
9369,25997,,"00051937","0005193704",,Tan,,14,,awl-1991,5056798402200,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222623-18374600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336790-99247000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222626-31708100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222629-48987700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222632-46558200.jpg",,"Ladies  Ashwood Leather Biker Jacket Tan: AWL-1991, ladies biker jacket, trendy jacket, ",
9369,25998,,"00051937","0005193705",,Tan,,16,,awl-1991,5056798402217,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222623-18374600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336790-99247000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222626-31708100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222629-48987700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222632-46558200.jpg",,"Ladies  Ashwood Leather Biker Jacket Tan: AWL-1991, ladies biker jacket, trendy jacket, ",
9369,25999,,"00051937","0005193706",,Tan,,18,,awl-1991,5056798402224,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222623-18374600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336790-99247000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222626-31708100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222629-48987700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222632-46558200.jpg",,"Ladies  Ashwood Leather Biker Jacket Tan: AWL-1991, ladies biker jacket, trendy jacket, ",
9369,26000,,"00051937","0005193707",,Tan,,20,,awl-1991,5056798402231,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222623-18374600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336790-99247000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222626-31708100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222629-48987700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222632-46558200.jpg",,"Ladies  Ashwood Leather Biker Jacket Tan: AWL-1991, ladies biker jacket, trendy jacket, ",
9369,26001,,"00051937","0005193708",,Tan,,22,,awl-1991,5056798402248,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222623-18374600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336790-99247000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222626-31708100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222629-48987700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222632-46558200.jpg",,"Ladies  Ashwood Leather Biker Jacket Tan: AWL-1991, ladies biker jacket, trendy jacket, ",
9369,26002,,"00051937","0005193709",,Tan,,24,,awl-1991,5056798402255,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222623-18374600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336790-99247000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222626-31708100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222629-48987700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222632-46558200.jpg",,"Ladies  Ashwood Leather Biker Jacket Tan: AWL-1991, ladies biker jacket, trendy jacket, ",
9369,31689,,"00051937","0005193710",,Tan,,26,,awl-1991,5056798410663,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719222623-18374600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336790-99247000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222626-31708100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222629-48987700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719222632-46558200.jpg",,"Ladies  Ashwood Leather Biker Jacket Tan: AWL-1991, ladies biker jacket, trendy jacket, ",
